	baseMean	log2FoldChange	lfcSE	pvalue	padj
CAD	2907.310045551403	1.687373828381175	0.3898857781165112	2.1500935075594625e-06	3.92368694547998e-05
NELFCD	3999.6966288361805	1.6948465077954826	0.39237921325127545	2.1636991875851967e-06	3.944228627618661e-05
FABP1	41627.90465270447	-2.7282728177553057	0.7209096647687914	2.175943892108656e-06	3.962247505923235e-05
POLR3K	849.9385107091784	1.8139153140321793	0.42505121435664733	2.234673731486921e-06	4.064781936937586e-05
RPL36AL	4177.231692137522	-0.9624196797024331	0.21263243552449712	2.240656003680809e-06	4.07125255906895e-05
TCN2	2447.5987384771347	-2.3153879517972364	0.5680229400857724	2.2480210594838317e-06	4.0802189802890866e-05
CDCA5	913.3781287677541	1.578464296724043	0.36330915444255274	2.2554038755687557e-06	4.089198236168881e-05
MASP1	858.9483589213313	-3.5742169930984953	0.8874462685651284	2.259148896554525e-06	4.091569668204306e-05
CAV1	3593.382457979833	-2.297300646373546	0.5552651324701616	2.262431826826069e-06	4.093099993597292e-05
VAT1L	174.7775497755986	-2.0499852643974887	0.4799261382549421	2.2714287065382807e-06	4.1049533427417864e-05
AC016831.7	93.31913204501387	2.706229197366195	0.7253843559312224	2.3013845814183898e-06	4.1501552886609394e-05
P4HA3	66.04204256167336	2.202146575597528	0.5276062219787366	2.3003908190419665e-06	4.1501552886609394e-05
SF3B3	6490.514369547297	1.16879646292527	0.2633597874629727	2.3308196073714894e-06	4.198726436497847e-05
CPED1	868.4961222581842	-2.4902631585743595	0.5985639140520409	2.3380640953935764e-06	4.207262389878108e-05
LINC00483	792.7817934096432	-1.6501998979155619	0.38346120789778465	2.362792228413573e-06	4.246266244662752e-05
KRBA1	99.66676467564432	-1.663512904148499	0.3852635651034935	2.364797747787047e-06	4.246266244662752e-05
PRR7-AS1	14.273150263527025	1.968479109268292	0.4686986746597472	2.3949905695383355e-06	4.2958863965789655e-05
GSN	27404.05137556535	-1.7074416893626503	0.4015289965228727	2.3975918895070706e-06	4.295962671604505e-05
SUN2	5776.231403950664	-1.0314022587559974	0.230296837020015	2.410077871132522e-06	4.313731063799991e-05
PTGDR2	311.09903340585475	-2.6525522167766766	0.662732001897921	2.430274795085512e-06	4.3452485127466095e-05
MMP10	48.81767154111737	3.6226674250022337	0.9880872817816073	2.4494719418614166e-06	4.374913237437375e-05
ARHGEF37	880.0972610742086	-1.2938151780665985	0.2945988195879291	2.4582934383970322e-06	4.386003032651198e-05
SHISA3	168.81363848247065	-2.712967452929157	0.6775972208080696	2.471400524954596e-06	4.4047073687327724e-05
NOB1	2553.6161481186255	1.5445134985921265	0.36270837783171767	2.4952227065955936e-06	4.442448994807362e-05
QSOX2	823.9460592972368	1.4062650837214958	0.32218045214118457	2.501311196556846e-06	4.4485713643000934e-05
ZDBF2	95.24938921568759	-2.464045416503274	0.6026212831164952	2.5095756703838716e-06	4.458546659267177e-05
PUS1	1360.7452070581976	1.96745440213253	0.4699261280360642	2.5213057043903706e-06	4.474651318288577e-05
SLC22A23	2414.4761093865254	-1.3407591347543468	0.30848219681737216	2.572159899328955e-06	4.560083690584353e-05
PGAM5	2720.3875104814815	1.564893614962208	0.3630870486516522	2.6002884401349907e-06	4.6050888841167045e-05
TAMM41	305.2264290198343	1.1545219957959887	0.25989913967110223	2.6185575389988227e-06	4.632556640911616e-05
NAT1	471.99770298200576	-1.737744403576163	0.4106589481097694	2.6505216072138225e-06	4.684169185632933e-05
UST	146.69570775951752	-2.3427804351752086	0.5621815585745996	2.66095394955381e-06	4.6976609736129255e-05
DPYD	694.5576931775232	-1.8292079872817602	0.4441416646550847	2.6728423152112842e-06	4.708898611346344e-05
MIPOL1	180.0517972254939	-1.9954839513653866	0.4716175672629321	2.6729289276389698e-06	4.708898611346344e-05
PSMA7	12074.488764198539	2.110459531527999	0.5009730877581505	2.69908335899734e-06	4.749875244574311e-05
GATA2-AS1	83.4580470356531	2.9570073770474794	0.8880747585182303	2.70184695846594e-06	4.749875244574311e-05
RP5-881L22.5	132.76064825491994	1.7129432119625283	0.39854742849495056	2.717588547395965e-06	4.7725516864258216e-05
ZMYND19	871.8257137728954	1.9512518881133711	0.46761388140509036	2.7231450166792896e-06	4.7773126107657884e-05
ALDH4A1	665.397760488898	1.8685684855510691	0.44685685063772257	2.7828607425384476e-06	4.876977975624008e-05
STYK1	538.783700103837	-1.5941832686075073	0.3741172340780029	2.7874004232557617e-06	4.879840011057454e-05
BBOX1-AS1	45.99378252654568	4.050048923052081	1.1206768119070374	2.7915285537071412e-06	4.881976342519708e-05
SLC22A4	404.7376573409784	-3.185381497752614	0.8141530110030015	2.797812036428887e-06	4.887873702352194e-05
DNAJA3	3123.104879428833	1.1502695686565176	0.26099307425128265	2.8378463749346306e-06	4.952661412554835e-05
NUTF2	4083.065880345606	1.6527286335870177	0.3922107587121557	2.852057031563635e-06	4.9722934063262584e-05
FCN3	30.40856850412389	2.597398904500404	0.6408218852915439	2.8681200748472573e-06	4.995110781806079e-05
MT1X	1868.2363132834853	-2.374077508445611	0.5783591107506147	2.878236546067816e-06	4.997178218400472e-05
DNAJB5	579.9595844635269	-2.6323627849420115	0.6424974976944663	2.876365759222857e-06	4.997178218400472e-05
FGF18	59.82346940933182	1.91697236014307	0.4616269769995981	2.876103749298344e-06	4.997178218400472e-05
RP11-12M9.3	216.7818084093394	3.421638154411546	0.9113086189818166	2.9000250992595765e-06	5.029805928870768e-05
VAC14-AS1	18.426170026025	3.432209620132859	0.8620407367259201	2.9086344288588655e-06	5.039531829320071e-05
URB2	653.2394261387826	1.5780944691488132	0.3771591240053825	2.9349907336836517e-06	5.0799545801870957e-05
FAM89A	251.16021427582587	1.9059313141860499	0.4695575506984944	2.9481425421501596e-06	5.097462939254277e-05
MAP2	93.19688832123914	-2.3134232485039408	0.5679523236952236	2.9719246952524787e-06	5.1332966778388745e-05
FOXA2	1251.4586263599629	2.231627335037755	0.5590602534044884	2.9845671519261265e-06	5.139440473835072e-05
MT1F	1796.0850673135742	-2.4796158393813093	0.6046220757241256	2.984665234373218e-06	5.139440473835072e-05
AC007969.5	391.60032737267017	2.5697653048109155	0.6419540227252207	2.9824197075027954e-06	5.139440473835072e-05
SPATA12	21.493840195468817	2.8534200849320825	0.7354880759123784	3.026005390222998e-06	5.1999595185725596e-05
CES3	3826.636679779125	-1.8739171631434355	0.46402718853495467	3.024364742824184e-06	5.1999595185725596e-05
C14orf132	519.2151550766744	-2.4049405932691776	0.5872061334395576	3.0302896567717798e-06	5.201997244124889e-05
SDCCAG3	1379.1374055580613	1.3933060809513307	0.32243722622447873	3.0416214297939514e-06	5.216116668519985e-05
GPER1	222.4877500911914	-1.6730224829434532	0.40076478331744625	3.082495725641627e-06	5.280818442632375e-05
DCN	12714.639678226356	-1.586630776698417	0.37601166841226896	3.097156630025849e-06	5.3005262651889894e-05
FLVCR2	634.5219401117988	-2.291101008749266	0.5948637070104953	3.115046263675146e-06	5.325714024525664e-05
SIPA1L2	1769.7080460196064	-1.4428721724589635	0.3392776105787211	3.1195022771186063e-06	5.327906788458218e-05
PHLDA2	2017.7814646850725	2.577830528426991	0.6407263654300985	3.125408688385608e-06	5.332569763140851e-05
DCUN1D5	524.6081265463432	1.3018278087651916	0.300046792600014	3.202694411545813e-06	5.458886951821589e-05
RP11-234A1.1	1471.9234282904847	3.7513467466971617	1.0247109555346228	3.2196897948754385e-06	5.482289246061231e-05
LILRB5	350.87097086712885	-1.9364818619809743	0.4748007750508905	3.246510987076696e-06	5.522357949547179e-05
CLEC10A	348.66800642157284	-2.010061565387543	0.485049288618223	3.283189869210432e-06	5.579096630989266e-05
LGI4	387.9325626720633	-2.3632586529764046	0.5890843925122933	3.2887148486575763e-06	5.582834539343989e-05
NR3C2	2516.8975590248892	-2.423001475683223	0.6066373995823183	3.4207387466542807e-06	5.8010891734928e-05
MSRB3	1964.2251051018923	-2.646823313070483	0.6523613433758895	3.439882269782408e-06	5.827667348877583e-05
PREX2	148.87402324857587	-1.7599504271984234	0.41557081352459785	3.4786803050438554e-06	5.8874560122360175e-05
XDH	2660.6673562230744	-2.3086310759086563	0.5684423699504504	3.4855854413416873e-06	5.89297168948841e-05
TAGLN	25909.0250612518	-2.686141475300254	0.664516341590865	3.4889593539528733e-06	5.89297168948841e-05
DGAT2	720.4721480018703	1.9747987203782926	0.47717454722266694	3.5171276595872812e-06	5.9345785202824996e-05
DYNC1I1	104.85829213928581	-2.5957327737414135	0.6581079491731388	3.5346296181654294e-06	5.958122154556164e-05
PLCE1	1891.4888668057342	-2.031880542597328	0.4960439628515936	3.5606254796560487e-06	5.995921883444875e-05
GNA11	11369.204197794203	-1.5911017809082892	0.37555290395140467	3.5810475686158652e-06	6.024269301552281e-05
SARAF	5894.683010219564	-1.365025166510352	0.3178745627405995	3.622720370773129e-06	6.088273503995002e-05
ARHGAP20	83.74276258946392	-2.309030441162079	0.5695136912682367	3.6487549852498775e-06	6.125894744736019e-05
NBEAL2	4342.423143456138	1.7945233248634869	0.4298442451649031	3.7309994381901236e-06	6.25771723953786e-05
CASP5	351.6831706185085	-2.809818722910991	0.7321969584540613	3.7475646715751203e-06	6.27922787136474e-05
ZMIZ1	4612.441112308714	-0.9644713312854201	0.21852916711747525	3.769225712214744e-06	6.30922537212097e-05
EIF2S2	2991.855172521782	1.0379231764962062	0.23632284527837646	3.780063948614422e-06	6.321065102917085e-05
LGALS4	81379.45216412249	-1.452748171905086	0.3438697628100572	3.7940440578260368e-06	6.338129919088689e-05
AADAT	173.23918815275078	1.2646654345796398	0.2929572876671878	3.802392693953976e-06	6.345762518766729e-05
RP11-1029J19.4	13.682785370306627	2.846719888649152	0.7061341124452523	3.8062961544007623e-06	6.345968831800835e-05
DHRS11	4751.906908966518	-2.0548773118655173	0.5046431445084174	3.869242398457181e-06	6.444514943223969e-05
HSF4	198.37283987744712	2.0914531186981695	0.5222217402518845	3.900535005144615e-06	6.490196452068676e-05
HNRNPA1P26	43.106369627475964	2.4844508731069515	0.6199596517423677	3.904545602568525e-06	6.490437239754748e-05
BZRAP1-AS1	83.01734841874074	1.9610597259551164	0.47751236354935916	3.9492788641193825e-06	6.558302952492612e-05
HAPLN1	204.3624845759427	-2.31453529323219	0.5682819308309521	3.957711099008686e-06	6.565811427001664e-05
UNC5C	251.09553474670994	-2.226801314223691	0.5423833688128726	3.992544703984048e-06	6.610535802286803e-05
IFRD2	2972.181914488085	1.7238556167600712	0.41574413222720197	3.992160737239127e-06	6.610535802286803e-05
THY1	2474.9648123466336	1.8033505267334855	0.4319998712031792	4.00467109349882e-06	6.624081082635635e-05
RP11-364L4.1	60.36010678676412	3.255016956529926	0.8602068733844678	4.013659742878551e-06	6.632414707006692e-05
DOCK5	1413.5505092321844	-1.3611834947936343	0.31948081518878385	4.01911031288759e-06	6.634891154677458e-05
LSM7	4517.366130865698	2.5287035177499604	0.6340500399561739	4.044820799168818e-06	6.670775677529007e-05
ABCA6	120.32724405871951	-2.3190806870855885	0.5911393851602811	4.0743902214839475e-06	6.712947735867909e-05
IFI6	3249.3685317003233	2.32583403134439	0.5873416820553505	4.1267134906400615e-06	6.792489489642745e-05
ATAD3A	1764.3707012364134	1.937296394041241	0.4697595474115731	4.145872715514144e-06	6.817341529947793e-05
CTD-2227E11.1	36.982485016432626	2.078645789589183	0.5102927580591486	4.166452877418906e-06	6.844479193638553e-05
EXOSC4	1357.9479622474025	2.119227166231057	0.5238162912273084	4.236983486393258e-06	6.95354015181392e-05
HSD11B2	13330.963209988211	-1.8517425696096823	0.4632560519782936	4.2599112727537245e-06	6.984340855299051e-05
OR7E38P	87.16045680368265	1.3420825035642252	0.3161423818266898	4.28799402552367e-06	7.023525043367501e-05
ATP8A2	39.41022888888238	-1.9142729938203105	0.4585863859207509	4.315610350967823e-06	7.061869608420934e-05
PSMG1	1249.7565698060373	1.4119274941721862	0.3348072025597598	4.354704011232326e-06	7.118902204924978e-05
CDKN2A	166.12873622448893	2.1418234041775173	0.5298807014270451	4.4528381487755254e-06	7.272247050563453e-05
NACAD	151.717343478461	-2.182164711400055	0.5378227796398137	4.544123082655238e-06	7.406920624728039e-05
C10orf35	205.17886098072307	1.8214927951802928	0.4496435548960478	4.541112523688802e-06	7.406920624728039e-05
C5orf66	68.5514345353702	1.8602790135959881	0.45989293331621733	4.581483026782011e-06	7.453344819442168e-05
FUCA1	5424.724689154582	-1.4225425300459398	0.33717425768741077	4.580085361005228e-06	7.453344819442168e-05
DDX31	542.6499699678938	1.3918601917779885	0.3297655089357853	4.621640600841133e-06	7.511396325994364e-05
SCUBE1	343.55673853246833	-1.8111252842448096	0.4448168392642855	4.632021200961397e-06	7.52098684167707e-05
METTL1	575.1368575330068	1.7018865873017104	0.41637811303992844	4.687700382887577e-06	7.597041260333634e-05
CYP2W1	1038.6706501532428	3.5477436405833984	1.2851093452136264	4.687911576452228e-06	7.597041260333634e-05
SLC7A11	260.4012994270077	2.3693276604900304	0.5878068608560083	4.712248587489262e-06	7.629116830796261e-05
TNNC1	73.22251929509792	3.3050970745599875	0.8792684864805852	4.805901049443336e-06	7.773243999913696e-05
TNFSF9	201.33582212967332	3.193997698132776	0.9010775320679781	4.82940344275946e-06	7.789047032597134e-05
RP13-582O9.5	109.09538777966517	1.2982338427431197	0.30719022511199207	4.8281461918534805e-06	7.789047032597134e-05
TP53INP1	1056.3210858202704	-1.2700676535528084	0.3001858336608733	4.829589588977078e-06	7.789047032597134e-05
ZNF469	237.6746818539936	1.7589039068760317	0.43156623062021143	4.844245523641635e-06	7.801393888444678e-05
NOX4	41.10904819771796	2.8276617156704797	0.7487694464557487	4.846538701320984e-06	7.801393888444678e-05
AQP11	340.1041515220436	-2.2777220099136977	0.5800153956000734	4.864644423279785e-06	7.823037856555969e-05
WISP1	155.94552517502422	2.164989049428906	0.5418198193651991	4.958973128817054e-06	7.959483734197851e-05
ASB2	726.4386270249076	-2.6086579188034347	0.682091817256854	4.954400059103312e-06	7.959483734197851e-05
FOSL2	6751.476456948176	-1.0977426812306739	0.2552374715685525	4.994577515229716e-06	8.008974393810095e-05
UGT2A3	2505.5006801097643	-3.5918987294751656	0.9363650299187836	5.0044587912835005e-06	8.017162084623921e-05
BOD1	1278.2052789690808	1.1243603349238178	0.26160615577285556	5.036081530852551e-06	8.060130869540845e-05
CDK5RAP1	1085.8096326178313	1.3094169625504024	0.3094102628562655	5.048457383494e-06	8.072242953474359e-05
PDCD4	6175.665993566729	-1.8065732889878994	0.4434711050866118	5.056375447136226e-06	8.077210978303529e-05
RFC3	727.9578514306911	1.9767148550553117	0.48688767480929707	5.098139301139616e-06	8.136184479736979e-05
ZNF692	512.8023985217044	1.4589066134042619	0.34904388888121674	5.109178025923921e-06	8.146057918066164e-05
PDDC1	2256.64549862162	1.3561474339174626	0.32140877998551004	5.148570432698598e-06	8.201076754703677e-05
ACD	879.2660586986211	1.370307240348361	0.3279712823370913	5.180698142649752e-06	8.236242201624897e-05
RTKN	2076.398822584248	1.1323239073225233	0.26367974602468214	5.182727704390392e-06	8.236242201624897e-05
NKD1	958.4934449453908	2.6169051902938287	0.7019300175767792	5.185364230816318e-06	8.236242201624897e-05
PCID2	1488.8376137442044	1.3317301397611263	0.31671323534173484	5.256972496615596e-06	8.342089909799549e-05
ATP8B1	9678.637314925289	-1.4032760781918543	0.335721105639962	5.267592371823129e-06	8.351048945282201e-05
SCN4B	209.31362639158692	-1.6072660864769963	0.3923410395039424	5.282665777770572e-06	8.364506148723818e-05
PLK1	2200.2662533568746	2.0572642780078123	0.508164220273316	5.286045043657139e-06	8.364506148723818e-05
AKR1C2	263.4429873372046	-1.925757562402276	0.48410696908236894	5.298569644874575e-06	8.376429921638347e-05
NLGN4X	122.8977460741979	-2.783786815739398	0.8104421035185948	5.330257388061221e-06	8.418597487126983e-05
KREMEN2	90.72406430909147	3.104508189565524	0.7985728758699557	5.338189117102893e-06	8.423200854045157e-05
MET	3727.377879453984	1.5987056872203693	0.3852845423073178	5.355099973924047e-06	8.441950559832003e-05
DDX56	2405.3964712328166	1.1653979234486356	0.2726866754220751	5.361405354612382e-06	8.44396196046785e-05
SH3BP4	3778.775104656748	1.646422082684605	0.39894389018998583	5.37711323474107e-06	8.460764207878897e-05
CHTF18	1016.4254634587428	2.309828084022293	0.5835603363614232	5.405494638208478e-06	8.497457816561998e-05
LRMP	188.76516466462806	-2.1441993274361715	0.5368660906472614	5.416930020173752e-06	8.505607647854323e-05
FOXF2	596.881190311027	-1.9016168348475149	0.48422468782300204	5.4208113545798594e-06	8.505607647854323e-05
PPP2R2B	58.23131795502526	-2.377995455868537	0.6239774465841695	5.458165047103024e-06	8.556221566369063e-05
AURKA	883.8909008728772	1.4891159475933715	0.35720758338580383	5.482618093560306e-06	8.586536863132834e-05
THBS2	2992.7188392650164	2.075639407741655	0.5208197287011538	5.5538964790128935e-06	8.690062254067797e-05
IL23A	37.53111943856021	2.1963907322234295	0.5665098094761847	5.697031248780659e-06	8.905722312456098e-05
BTNL8	2743.972300584743	-3.0119773745876266	0.7773529145485215	5.715819057991855e-06	8.926780108337232e-05
RANP1	38.34100780917234	3.2959156003970227	0.8636726834872536	5.755893305314039e-06	8.981012332984888e-05
ALYREF	3066.4671041690344	1.5364632728812015	0.3716060057297881	5.771072200873261e-06	8.99633529994997e-05
MAP2K4	884.0622455874045	-0.8271257281174017	0.18916531014440754	5.78159193201268e-06	9.004373557194887e-05
MTFR2	141.41945373448854	1.2936926408198837	0.30652384257013554	5.805078694880427e-06	9.032573327928404e-05
DNASE1L3	474.93210863384235	-2.6672375431682322	0.7021506985131191	5.848485346574293e-06	9.091687081818131e-05
RP11-834C11.4	59.252727890887165	-2.0989259502823847	0.5522215338115236	5.884530618985825e-06	9.139258516387883e-05
WDR90	1352.5487503468344	1.8697761043827834	0.4601170027196463	5.896893751362511e-06	9.149995304216747e-05
BFSP1	57.92435685738229	1.5941387166905387	0.39224855166829936	5.921793264628596e-06	9.180146548462557e-05
HSP90AA2P	85.08041430397081	3.3203208752852036	0.8653456958382567	6.006008091865281e-06	9.302109765159244e-05
AHCYL2	8006.322563398662	-2.448449057386355	0.6450583717904055	6.021893813451033e-06	9.318117533090267e-05
CYB561D1	791.1129315429803	-1.1106353135447748	0.26129675048032674	6.038861374199486e-06	9.333243655441346e-05
ANKRD12	870.3765473143544	-1.8030801364286613	0.44896949544783976	6.042787452179846e-06	9.333243655441346e-05
CLDN14	66.95005977816658	3.7756650215818	1.0806714164038052	6.106525347704653e-06	9.398940290226335e-05
EVPL	3272.3409525955954	1.3852726130358481	0.3326330703299102	6.093640919646688e-06	9.398940290226335e-05
BRSK2	312.92403222708907	3.7008619687853246	0.9778378708726175	6.103937961563795e-06	9.398940290226335e-05
KLHL17	314.1237876209439	2.613257186854581	0.6678546038757981	6.107715680884467e-06	9.398940290226335e-05
NUDCD1	653.5686185781896	1.3676236769588335	0.3283733480604571	6.137974142176024e-06	9.436854200823559e-05
KIF18B	495.45332601016787	1.9899850331780726	0.49799263131309357	6.159689880577093e-06	9.461576706771162e-05
MARCH8	2162.9370905048977	-1.6280941015196306	0.4167553977475862	6.171606315140009e-06	9.471215578143109e-05
CRYAB	1033.4490117700218	-2.191327213933755	0.554826327195681	6.201242673237058e-06	9.506424955736876e-05
DAAM2	806.6266115415984	-1.8982900220783128	0.46914746529700707	6.205873936200855e-06	9.506424955736876e-05
TBC1D24	391.025814176284	1.0308504417349988	0.2410779899332124	6.286720261547926e-06	9.62149010675735e-05
RP11-350J20.12	74.75476983613308	6.180475715625985	1.7366017742836217	6.293221181482944e-06	9.622667615293e-05
CYSRT1	26.869720924799633	2.17957726589249	0.5509529738003774	6.308592991563882e-06	9.637394698395452e-05
CLEC5A	43.631014776798125	3.2004355213630404	0.8241564359513981	6.354187110602325e-06	9.698222490900222e-05
PMFBP1	79.83843774290558	1.258455005659112	0.2988501763098161	6.40148047833686e-06	9.761530949209586e-05
MPPE1	529.2994455245639	-1.003027034106999	0.2350391251033858	6.426107157922738e-06	9.790191749034924e-05
CLIP3	857.3517096749996	-1.946715792452497	0.48389083878248845	6.432617119379044e-06	9.791224734111946e-05
CDC42BPG	1657.1649280232966	-1.1461386325732525	0.2716602743989544	6.473293148988147e-06	9.836226925221074e-05
P2RY1	820.4747663561644	-2.129762683412027	0.5360434333694963	6.473900025236338e-06	9.836226925221074e-05
SGCE	403.947270619584	-1.5411500604043964	0.37663358880980236	6.503461214400185e-06	9.872207082148707e-05
MT-ND5	86280.02741830768	-1.3704952714748122	0.33048432117635995	6.563324390762817e-06	9.95226837382169e-05
GDNF	104.35682561482247	-2.7363474967561445	0.7291251252334909	6.56805846577785e-06	9.95226837382169e-05
EIF4A1P10	104.01935214981317	3.4473997398255927	0.9049860786890329	6.5921230643585835e-06	9.979725349640782e-05
SRMS	189.36087689383533	2.627425171375677	0.7339042245626737	6.628905356699746e-06	0.00010026368651678562
SETD6	433.1519575801792	1.2610295940060556	0.30414997242612474	6.877300413866377e-06	0.00010392708969253161
RECK	306.6903972928548	-1.367714032378446	0.3306867516231339	6.898430328880586e-06	0.00010396566139279729
NTHL1	1695.861087777592	2.191763732614476	0.566979072750682	6.889434546894627e-06	0.00010396566139279729
PTPRR	558.1772146483935	-2.3175953796955273	0.5904465488365357	6.8932018795568785e-06	0.00010396566139279729
CBFA2T3	268.58847335387924	-1.6101729401104268	0.39550459830017914	6.907947239916975e-06	0.0001040157185748575
BIRC5	1544.4346154618427	1.8604832596818779	0.4636218858673774	6.968011470470192e-06	0.00010482611521301438
EFNA3	512.9467885401026	2.074629725732974	0.5415101551493354	6.981447429322157e-06	0.00010484035857861331
NEDD4L	3625.3356948540004	-1.1827920782431178	0.2819290633866983	6.980732481529003e-06	0.00010484035857861331
GIMAP8	445.7501583121262	-1.433207667261738	0.34972289711431176	6.993595910087198e-06	0.00010492893810049505
ARHGEF25	582.8377786174358	-2.3161790112047886	0.5884707433681473	7.060482238925642e-06	0.0001058378895618952
BEX4	497.51418706585923	-2.0180151414576395	0.5515099556573484	7.09434303311866e-06	0.00010625060230421871
PPP1R14D	1913.003198745764	-1.927328830998032	0.4835608340460024	7.105046818686708e-06	0.00010631607044468016
AC005550.3	119.34972545123543	-3.054537130207108	0.8222087397587848	7.212688937485944e-06	0.00010783066301999244
PGK1	17470.356882630826	0.8417458676433852	0.19603766785110374	7.4040215108980295e-06	0.00011059263091322688
USP36	1867.9436591741132	0.8832710617493518	0.2058374036490632	7.436029911538966e-06	0.00011097200549762462
LPHN3	213.71105176734025	-2.3335831574529995	0.5935068169008039	7.506323597519219e-06	0.00011192155140208717
GALM	2244.4094877453153	-1.1381736455961682	0.27118951196771746	7.519224312785722e-06	0.00011201442501096672
C11orf84	664.3793736906922	1.7334121817819195	0.43493400926438186	7.575155161395574e-06	0.0001127475886566226
NUP93	1795.9023814765733	1.2805961466830762	0.3098106029571411	7.590073403529917e-06	0.0001128695680884533
SLC7A6	547.4840201629801	1.5509320437873917	0.38214553242133364	7.623871419799135e-06	0.00011327183828938732
CDKN1A	8899.687346357252	-1.6902762387874548	0.4251238259542385	7.665460908622179e-06	0.0001136885363912171
SLC43A1	782.6584952058338	1.3452358843315275	0.33152657065177976	7.66266167057688e-06	0.0001136885363912171
OXTR	104.36945596127264	3.3239850390005907	0.9221766767185456	7.709482833959958e-06	0.00011424051835777029
SCD	9317.906148832664	2.2980939457376914	0.5883815637226479	7.760887964627272e-06	0.0001149008360124579
HIST1H2AC	1153.5263250519586	-1.61676615608824	0.4058123968963452	7.878371588797082e-06	0.00011653742784521076
ATOH1	939.5060237525267	-1.897772367894839	0.47838016427800406	7.929300329118652e-06	0.00011718752044504669
ATP2B4	5530.206827418389	-2.6005370082284656	0.6823375964253791	7.953366982623497e-06	0.00011743982257807026
POLD2	4742.065828603524	1.920014390142181	0.48612436983007645	8.021818671067105e-06	0.0001183016774576866
SULT1B1	6493.25860111941	-2.6781854358466135	0.7045548750746298	8.025827066788078e-06	0.0001183016774576866
ATP2A1-AS1	21.355442746832857	3.0702367709232896	0.8288811387963995	8.04538797966121e-06	0.00011848598139520356
RPL5P1	35.42189101554852	2.5898437652235464	0.6820371872145564	8.094423038032309e-06	0.00011910365327390397
STC2	250.91051221597	2.357781189485523	0.622276543461709	8.108617623062276e-06	0.00011920803964412658
MRGPRF	1223.5046582685866	-2.265411210627647	0.5879882073097729	8.194583642740916e-06	0.00012026124543529477
KLHDC1	53.12612005365603	-1.4350678602630256	0.3545945715375831	8.189050639426121e-06	0.00012026124543529477
RPS13P2	149.58738774049817	3.080997161499915	0.813044703743186	8.291244633991543e-06	0.00012146745738227228
FAM132B	80.3768810955168	2.733411657269459	0.7161375263050063	8.287250722088397e-06	0.00012146745738227228
UGDH	4285.110108115426	-1.6890637119253953	0.42296238852830154	8.31350546555833e-06	0.00012168739604294578
RAB36	278.33337998512536	1.974760525869809	0.5114798081570625	8.353842718383045e-06	0.00012217131132311233
AP000892.6	368.52922020104324	-2.41265802249694	0.6218896377462202	8.526886894838827e-06	0.0001245934761335501
PBLD	2793.3088764913155	-2.3579997368150867	0.6095211489707024	8.56727667743463e-06	0.00012507478968473912
CASC8	36.42024838088858	3.119993267406835	0.8534380025585175	8.599841591394225e-06	0.00012544112986786937
CAP2	445.0577474610239	-2.5109189061284214	0.650666116722843	8.612890560602777e-06	0.00012552241286628473
C1orf112	235.81224775954598	1.5861252773735248	0.39283006668096604	8.697814374654175e-06	0.00012665013489685079
C10orf54	3686.4817536489054	-1.5847211212862216	0.39486920384750945	8.742820612212202e-06	0.0001271951605359018
FBLIM1	5600.273509640311	-0.8395873730229818	0.19669377001900432	8.908099802369595e-06	0.0001292636884891816
FGGY	1420.784297199571	2.379397836928657	0.6554564310730286	8.902707119136474e-06	0.0001292636884891816
SERPINH1	5952.605610649878	1.578279905978945	0.39831668067277387	8.896374507116434e-06	0.0001292636884891816
ARL4D	232.75604675675353	-2.2755220868092008	0.5903674888178039	8.931312777890554e-06	0.00012943467596067163
TWIST1	86.24649129043881	2.5196343819049467	0.6829623851794122	8.935302247806207e-06	0.00012943467596067163
MAST2	4709.791038189633	-1.2341000098890536	0.30089889979568274	8.958614172869564e-06	0.00012966049426578198
PRMT1	7078.108204426778	1.998088107218451	0.5146612202389609	8.995328931197319e-06	0.0001300797393849025
GPX3	3377.4088281962177	-1.805630564820431	0.47671858139719564	9.015645836775128e-06	0.0001302613407518224
LGALS3	35251.55274651337	-1.4806552301410338	0.3669435322293812	9.071636460419043e-06	0.00013074106464858062
CCDC96	49.0036394704647	-1.7320905547505394	0.4335559201090387	9.072210394639133e-06	0.00013074106464858062
UGT2B7	365.0377942065045	-3.1192461299538143	0.8519151096195403	9.060427609585822e-06	0.00013074106464858062
SHCBP1	285.38241025693077	1.8111372882554397	0.4597315855657587	9.08845996358639e-06	0.00013075077491743952
FCHO1	599.4974496877531	2.1988657794790027	0.5746025473068331	9.08159029217116e-06	0.00013075077491743952
C19orf48	2991.634310216884	2.0740827316246744	0.5382929266026072	9.113014424111118e-06	0.00013099178010822051
FENDRR	824.9933433151505	-1.7687311723625116	0.4613525485469118	9.187536807052716e-06	0.0001319500046651908
RPLP0P6	1381.5519844884518	3.205976858728995	0.9167073721879502	9.324846809600356e-06	0.00013380756674049606
NUP37	689.745693839471	1.0602224895281251	0.2522138483228403	9.345588425895343e-06	0.00013399067812327662
RP11-1220K2.2	835.7003047454755	-2.054835657761255	0.538940424625305	9.377158207750362e-06	0.00013432859142484713
TMEM161A	1490.5735459094267	1.7434837555311773	0.4436577214741338	9.385868722559172e-06	0.00013433874678861547
TPX2	2279.832698301248	1.6476343935487	0.41396634797924325	9.425690953955354e-06	0.0001347938035996222
