	baseMean	log2FoldChange	lfcSE	pvalue	padj
CSNK2A2	2439.0807058248583	0.9254046503680102	0.23696106841415113	3.630789239498238e-05	0.0004190830894476553
RP11-132A1.4	68.80412018721455	2.2814054839564815	0.6483244660853569	3.640102078943418e-05	0.0004198656364543295
HNRNPA1P21	15.70136667849747	2.498386165007545	0.7128703717849544	3.730555919402678e-05	0.00042999975218427946
SCUBE2	514.549023738131	-1.8013095448910479	0.49965485088779854	3.748808042845466e-05	0.0004318032891602752
ENPP2	1006.5492582196327	-1.3109061309641097	0.3521636781176907	3.771347241306485e-05	0.00043409778142121516
MPPE1	529.2994455245639	-0.9708543102898171	0.2510849240046855	3.779574501523064e-05	0.00043474286858254536
SLC17A9	861.3532682692005	2.508201570431883	0.7252539982678915	3.786302866558758e-05	0.00043521477124279766
PTMAP5	214.6854625303144	2.102249869199602	0.5957002697363801	3.807277389410947e-05	0.00043732240283774393
MEX3D	1387.679289547012	1.8428252671181655	0.5128428538900801	3.8206402368174125e-05	0.00043855340668454715
SNHG14	388.2441010565985	-1.8606343741516482	0.5237215544722496	3.833689745624376e-05	0.0004391714009562
TRMT112	3176.2769031804473	1.3864810454672778	0.37093742414872277	3.833972954350657e-05	0.0004391714009562
CEACAM1	15345.356743416534	-1.9210318951845187	0.5397954948803415	3.8320021406003034e-05	0.0004391714009562
RP1-228H13.5	56.35649396669094	1.3501071448801905	0.3590149502627466	3.845060608482376e-05	0.0004398335375127356
RPL7AP30	139.06524408342625	3.244692934367056	0.9703869089921762	3.843443864774691e-05	0.0004398335375127356
MEP1A	19351.09600709109	-2.625400565093631	0.7695862668528621	3.947674639438836e-05	0.0004509490499565727
HEXIM1	1514.7258493810007	-0.9807355294812405	0.2542691630564178	3.946789179687237e-05	0.0004509490499565727
RIPK2	515.7854967954967	1.3209470555270095	0.3518617326007797	3.960997069617602e-05	0.0004521592729263895
EDNRB	524.9069167176717	-1.2691693938370943	0.3379514175342395	3.9800427490924494e-05	0.0004540207058926865
RABEPK	938.0433435120548	1.2501897686114896	0.33228270336918725	3.994629015512032e-05	0.0004553712237421729
EPHX2	3689.29346759823	-2.239561367610557	0.6505783015598632	4.010527438945879e-05	0.00045686936289022643
GS1-44D20.1	39.49465646154405	1.7813570816591993	0.49984704625667403	4.016284544987975e-05	0.00045721096382675603
SLC9A3	5923.852304958218	-3.2616835553461594	0.9760221886164165	4.021624007509233e-05	0.0004575045842447875
HAGLR	951.5045785629618	-2.191097428649641	0.6296303917917593	4.033018056430262e-05	0.0004584861062094074
PTGER4	1705.1111371602096	-1.4625098474472196	0.3987470758984454	4.04685961286743e-05	0.0004597443323048503
HSPB1P1	133.10806620625866	3.0997765668098154	0.9259394306695033	4.0602712852311585e-05	0.0004609520311829209
RP11-277P12.20	84.02715981996573	2.3210833008928833	0.6759379265009934	4.076370809367341e-05	0.000462463012767034
CCL15-CCL14	62.20398789540022	-2.625526900834179	0.7624829260716738	4.11404178923847e-05	0.0004656493252590469
PP7080	5228.232734791286	-2.806115076804917	0.8320531877643742	4.109437648875445e-05	0.0004656493252590469
CENPW	491.42532174543004	1.5029780323399038	0.41057174860082146	4.118501532625372e-05	0.0004656493252590469
CTC-308K20.3	56.332942565661334	3.1541308081349224	0.9498123023793021	4.119834435707349e-05	0.0004656493252590469
LINC01356	13.498195096774834	1.9793210966829005	0.5539529873520183	4.116550169445566e-05	0.0004656493252590469
PABPC3	100.98916511859888	2.7936041884015883	0.8224456769375154	4.121312580120795e-05	0.0004656493252590469
LYNX1	353.717929269832	-2.5911228534014596	0.757275127476547	4.1258222042250834e-05	0.0004658413013285474
TNNT1	43.86317506734938	3.203056346572425	0.9543808043650462	4.1433891452675093e-05	0.0004675062973642544
RP11-20I20.4	17.996771008123076	1.736281293710327	0.48440925077802643	4.165006264940482e-05	0.0004692352368604127
SSRP1	5803.081248549526	0.6445170920154383	0.16226840422819672	4.164953586456243e-05	0.0004692352368604127
ALG1	1138.0194922402222	0.954397032792445	0.24714587726705597	4.16720524077543e-05	0.0004692352368604127
GPR155	261.9685959132321	-1.6040363287330477	0.44287849833083165	4.1770583877385055e-05	0.00047002540921090106
SRPX	602.765363443975	-2.2158456419479267	0.6367975792694336	4.194115402451143e-05	0.00047162457798933307
EBPL	1132.7933324430137	1.326930402793454	0.35706781062072585	4.215758655368631e-05	0.0004737369472049834
RP11-425L10.1	1209.4505538053745	3.123121032291564	0.9315459178235597	4.2246149702076685e-05	0.00047441052256905225
POMP	4204.506940777086	1.2846651148497146	0.3414435592548644	4.23077664638466e-05	0.00047478079156280126
TPI1P1	223.63849884545056	2.6298095570534255	0.7719576396166989	4.23390485793623e-05	0.0004748103722617931
LDLRAD4	736.0323298566362	-1.0959974375117265	0.2878701007882115	4.239852153873506e-05	0.00047515584483065156
MKS1	431.3393493372055	0.7124781042362913	0.1800506991517694	4.26127016211076e-05	0.00047723346579044493
ARL4A	1359.7304118902412	-1.5095937774526973	0.4138064121464183	4.264797745159115e-05	0.00047730602718441817
INPP5D	1833.8619844371506	1.5177097262309198	0.4158114260907699	4.2804253513982436e-05	0.000478731782722172
POLR2D	1149.9996230844538	0.9872168628043234	0.2568102684040271	4.286591310407219e-05	0.0004790981184760597
UBXN11	468.2473916392133	1.4700221212826017	0.4009252483673951	4.303630666231367e-05	0.00048067842515353717
SRSF7	3969.4392752557756	0.9394646110157401	0.24226575731747427	4.3130823136462835e-05	0.0004814096925837518
POLR1D	3560.044655477806	0.9389700061753796	0.24310861245600268	4.3356103555673974e-05	0.0004835985305755694
PPARGC1B	1103.685550514128	-1.0907484979055506	0.28734441406685324	4.342919899037036e-05	0.0004840880788603824
MAGOHB	343.1426469829567	1.0250627483157218	0.26764050647132287	4.356209237750433e-05	0.000485243065293773
CDC25A	416.68449248821423	1.4742465550245134	0.4020724909332209	4.3831629429962884e-05	0.00048791756736174264
ASF1B	1176.62463482259	1.5313294397152981	0.41991828967748895	4.405363302480269e-05	0.0004900597096551037
PNMA1	1069.9418827052887	-1.5449560465387666	0.4283137706640883	4.425683639563163e-05	0.0004916682891851974
EXOSC3	653.2941229397578	1.4160808908330262	0.38553336136542765	4.42575618379677e-05	0.0004916682891851974
DENND2A	507.23551359945	-1.191819122630355	0.3187508618385392	4.459649257633772e-05	0.0004951017176509027
BCS1L	868.2869301267976	1.0865649967724973	0.2874107265659849	4.4952279560353836e-05	0.0004984067328252145
MT-ND6	32437.084401758937	-1.4309164766248967	0.39149715749102837	4.495433276462719e-05	0.0004984067328252145
LSM8	724.16855243115	0.8344300147917801	0.21466418015140523	4.508533134923463e-05	0.0004995249780170882
LYPD6	165.74657851212646	0.9459441091718718	0.2450306542353774	4.5202992525315453e-05	0.0005003744204959683
EEF1A1P29	87.67682171293399	3.210210585072913	0.9707241190074983	4.525256448406977e-05	0.0005003744204959683
PWP1	1421.4451069798147	0.6877410368378231	0.17413454452046165	4.52364723029186e-05	0.0005003744204959683
IGLV7-46	606.1713840939757	-2.6676904668516594	0.7969024378059705	4.531640298145858e-05	0.0005007462529451173
GINS2	655.6450837226625	1.5511387870687905	0.4269843196046678	4.543603177115335e-05	0.000501733661963269
SNHG22	72.96489841027613	2.5455496869801335	0.753012070533797	4.5577061232876626e-05	0.0005029559187316445
RPIA	1779.5732827357306	1.2088063988102087	0.32340355963560374	4.5846209999661135e-05	0.0005055830895173004
C10orf54	3686.4817536489054	-1.5914053727659185	0.4451990681329585	4.58761367501671e-05	0.0005055830895173004
NRXN3	358.6939601586366	-2.032274633399252	0.5847252286128941	4.647805148135495e-05	0.0005118762148195737
SLC35E4	468.00421452440736	1.5061237191146113	0.4151399333828998	4.657110482783215e-05	0.0005125604664816188
RP11-396C23.2	26.29100796465864	2.109775852929826	0.6196801162492931	4.6640782637791855e-05	0.0005129867101668215
EPM2A	233.59129537993508	-2.023646945496437	0.578577159491017	4.681856814339889e-05	0.0005146006412313239
TSTA3	5598.652050890506	1.8865300930784186	0.5338976984731866	4.6973581145470734e-05	0.000514948402340938
BAG2	489.5837807136767	-2.411922335723333	0.7078577257009233	4.694947227655709e-05	0.000514948402340938
ETS2	18611.776622910435	1.216648906567241	0.322489958846112	4.6974478693182405e-05	0.000514948402340938
TUBAP2	61.610354825701656	2.3940205738110847	0.7063140697903567	4.692105498505577e-05	0.000514948402340938
PLEKHA8P1	66.89952792260782	1.2151432574931138	0.32755618805552844	4.709651845729954e-05	0.0005159450055715399
HSPB6	1927.267762236681	-2.8505835728896	0.8561761645738928	4.721531617522203e-05	0.0005165331416640471
NACAD	151.717343478461	-2.0597632542070548	0.5897576382171361	4.719937255593031e-05	0.0005165331416640471
GRINA	6829.491302514409	1.592411076334468	0.4407307077404863	4.727485827477282e-05	0.0005165331416640471
PTGDR	207.73778579967592	-3.091761977495361	0.9239545643985685	4.726243601437413e-05	0.0005165331416640471
GPC2	46.620106895069135	1.878905899199526	0.5342295482509654	4.733550397315408e-05	0.0005168550582048939
ATP5A1	19560.189670004063	-0.8922577738909223	0.2285383464348379	4.759018002207099e-05	0.0005192937681802678
AREG	2214.175249510035	2.2781004325229373	0.6621844708793483	4.795258045870453e-05	0.0005229039612519919
ADORA3	224.446123280678	-2.268230945739629	0.6574747231914506	4.805337398879138e-05	0.0005234724625889986
CCL15	235.86929858241436	-2.2602639518116523	0.6544455372083849	4.809941597673561e-05	0.0005234724625889986
UBE2G1	1600.7595070311224	-0.7862405996675094	0.2019635225986461	4.809946066504042e-05	0.0005234724625889986
STON1	351.4020050226897	-2.082016231563339	0.6001276412967015	4.8409236421055595e-05	0.0005264980929652207
CTD-3157E16.1	56.15186669709098	-1.5916768296515031	0.4352021325478987	4.8677058290655155e-05	0.0005287170649853271
C1orf210	1630.9200267696322	-1.3278962994498469	0.36327294249899067	4.8656743534221344e-05	0.0005287170649853271
TUBB2B	114.05988087734389	-1.8079545686024006	0.5202921463363156	4.896524988216418e-05	0.0005314990286816446
SLC25A21-AS1	27.4418711250169	-1.6737792479121139	0.469264930256108	4.93856722042393e-05	0.0005357117256448079
ARRDC4	2026.7794895959494	-1.730456893399682	0.4888110123468693	4.959141349180236e-05	0.0005375916799389302
MIR4435-1HG	311.15228989257224	1.427368128820163	0.39188066707071045	4.994428942878964e-05	0.0005410631354785544
USP51	41.7708345112646	-1.5617575181732501	0.42948893159299395	4.9992970518872365e-05	0.0005412367644352119
THBS2	2992.7188392650164	2.1922381014637913	0.6348057730228781	5.01676765846765e-05	0.0005427736549549692
TMEM241	216.96234051973573	1.0191993094927434	0.2694115244507592	5.020135932631763e-05	0.0005427837774518687
TUBBP1	57.7174274530091	2.4172774555181205	0.7148899952032517	5.0252326724062104e-05	0.0005429806489252473
GPR157	737.1401047039145	1.4089247015394273	0.38501719794820005	5.039815360829482e-05	0.0005442015609495027
PTGDR2	311.09903340585475	-2.3588322274689153	0.7027742838255847	5.067581096448423e-05	0.000546475657267777
FER1L4	345.9103856453869	2.514880458505213	0.7460512381764893	5.070766581465104e-05	0.000546475657267777
RPUSD4	1017.7056893508903	1.152388754273521	0.30890828726682223	5.066080432562455e-05	0.000546475657267777
ACKR1	549.4820425793735	-1.5758271747709403	0.44127606626257265	5.075331074907889e-05	0.0005466121674242902
TPM1	21224.73866492677	-1.7153183209654836	0.4855413707744085	5.081016742867054e-05	0.0005468691721624767
CNTN4	232.51091488004556	-1.9884951304502607	0.5736505116633639	5.1161513736364715e-05	0.0005502933745491533
SNHG1	644.8532740687342	1.2264406806011283	0.33052329611570147	5.1334007234239974e-05	0.0005516501984766149
ZNF239	112.23597517922171	1.6076271172628334	0.45027994072207744	5.135422360479136e-05	0.0005516501984766149
RGS16	355.52758992872845	1.798622769234455	0.5123304115396123	5.1767627489286206e-05	0.0005557308456184707
POLR3C	1000.2787764826656	1.0113196289203639	0.26738582719350457	5.191936789267558e-05	0.0005569990438971506
AC005550.3	119.34972545123543	-2.7969109444806195	0.8336989209440958	5.212517413764557e-05	0.0005588452531251457
FAM19A5	148.07428433792086	1.662783368076093	0.4710448956377586	5.252382199741021e-05	0.0005627552356865378
CYP26B1	149.09359793505615	-1.60799692948947	0.4482686237053517	5.2704025070140485e-05	0.0005643211986676865
SSBP2	395.49428978996445	-1.5952034989148096	0.4464660345918162	5.299718374859879e-05	0.0005670938157734183
FMO5	1785.0313518675678	-2.1915928642478746	0.6429747256347366	5.3246360492708375e-05	0.000568823204056265
TASP1	440.6730161307522	1.1356795651256764	0.30513086693688457	5.326175642204063e-05	0.000568823204056265
LPP	7197.554009898364	-1.8254365411275928	0.5303328183628383	5.3236762474992686e-05	0.000568823204056265
PGM1	4030.9672498554464	-1.2491224567571286	0.34049791307859123	5.362603709556651e-05	0.0005719739407816976
DCTD	2804.925259919841	1.2474894590436392	0.338346160732757	5.36603003267294e-05	0.0005719739407816976
PJA2	3595.5206930499135	-1.3990256875180143	0.39108251356908214	5.361931903639281e-05	0.0005719739407816976
NAP1L3	80.95074869907586	-2.1195341504164142	0.6076155543831974	5.401425696567307e-05	0.0005753768054023337
PRPF3	1159.1590524711967	0.7950002766491124	0.2058561304004417	5.4704956240560635e-05	0.0005823600832930588
DGAT2	720.4721480018703	1.8361735349720627	0.5259412292593222	5.476718124950344e-05	0.0005826482857577148
STIP1	5141.093975029881	1.0450846470392712	0.27675019242686716	5.498777430094411e-05	0.000584619858266933
UGP2	6516.83243839479	-1.8892924163976335	0.5509741405882094	5.5179520702712394e-05	0.0005862824074663192
EIF4EBP1	1290.1062753205233	1.5317216251507342	0.4266568184837959	5.5544924976890054e-05	0.0005897867594439159
C16orf62	1329.0420050328437	-1.184576060561795	0.32054118257224035	5.564270049334626e-05	0.0005904467097805468
FOXP4	4592.153336304887	1.2781964450855288	0.34862842207722017	5.5737209072446135e-05	0.0005910711710657675
PTMA	32759.40894714313	1.0288480583809756	0.2734419658795897	5.607320614787296e-05	0.0005940385502204929
HIST2H2BE	203.4415853026544	-1.1127471436659555	0.2969190442174443	5.6088707758375353e-05	0.0005940385502204929
SEMA6A	2593.973449243247	-2.2372731227507816	0.6617970092430289	5.6190453852755165e-05	0.0005947361255487975
EIF2B3	689.2109378948883	1.0748559091173633	0.28846866797414916	5.641219666997605e-05	0.0005967020802838883
MT1G	7686.953919025931	-2.5641204481695916	0.7726939917562695	5.6779507697675546e-05	0.0005999082307605259
IL1B	213.3878062656945	1.6382985949628113	0.46361510117496435	5.678769315615476e-05	0.0005999082307605259
RCL1	316.4673956843515	0.8507352547728095	0.22206490428405506	5.689859928180158e-05	0.0006006969956024594
CBLN1	135.7919459343009	3.1679169821223296	0.9743336912103311	5.712741900783168e-05	0.0006027288160756271
CEP72	230.0850489292864	1.9441417100654654	0.5645522611155213	5.717762487945964e-05	0.0006028747661431575
FLAD1	1903.0746356927862	1.408730603146589	0.3890866832169376	5.7329119861528735e-05	0.0006033207375903738
CGRRF1	288.5422374405644	-1.1401235624587116	0.30661816539174275	5.731816477804509e-05	0.0006033207375903738
ZNF540	30.50734606868854	-2.100487347260437	0.6180596041095542	5.727203578040868e-05	0.0006033207375903738
PDLIM3	2013.3824975871928	-1.9221946009498792	0.5583261147723857	5.7491628901422424e-05	0.0006042636328732256
AR	126.89113514566762	-2.2442840945957783	0.6554827955528798	5.746365268084286e-05	0.0006042636328732256
LUC7L	959.9575882840171	1.1795917433215537	0.3201726899880334	5.759645322080891e-05	0.0006048443219083057
BCL2L11	1258.3307278147524	-1.0782766812317424	0.2877618523713663	5.761986028918339e-05	0.0006048443219083057
CHURC1	953.491661144423	-1.013147551644144	0.2698885657806204	5.774006973316917e-05	0.0006057225669792905
EGLN3	2502.182707375034	-1.5352550921188626	0.43249363783743144	5.801125456113518e-05	0.000608182507495772
PDIA6	7992.113135597572	0.856798079073217	0.22437465082194813	5.8216586062306106e-05	0.0006099493767273854
ADAT2	259.99691542835234	1.1960353088861084	0.3246023598863614	5.8271242834112924e-05	0.0006101363550065835
KIAA0895L	480.54804290280606	1.2761884083818826	0.3498690026635134	5.83383701151368e-05	0.0006104535887994902
ABCD4	1142.6872814305575	-1.1808756917002652	0.3210390119697194	5.922407226617315e-05	0.00061933059798853
P2RX1	187.64424244724694	-1.7052984791224803	0.4939539258312972	5.957153827334759e-05	0.0006221791095656813
KIF20A	481.6284725853817	1.5548121005265274	0.43626552511173716	5.9540766365698145e-05	0.0006221791095656813
SERINC1	6160.403584361492	-1.0511040943589398	0.2812633663109971	5.962977542685235e-05	0.0006222128115121585
ODC1	5955.80576646713	1.514049252170308	0.4217613604044558	5.96498435893104e-05	0.0006222128115121585
RP11-452N17.1	40.673154794373275	3.0264355685	0.9343646330187976	5.978714485000858e-05	0.0006232527835779196
CDCA8	1145.9325733256683	1.4161790140960997	0.39330316738122345	6.000039587429021e-05	0.0006250826911479323
FPR1	171.12759265266587	1.6227113095388257	0.45938631770874633	6.058030403387573e-05	0.0006307277257295793
CTPS1	1160.9398171121347	1.3860513894925495	0.38518647844962395	6.069646847931218e-05	0.000631144269162233
GPR158	25.029201303020155	-1.9586537447335521	0.5598771833825671	6.068279345980361e-05	0.000631144269162233
ALG3	2167.503140000003	1.191344239258543	0.32325736492324786	6.0761028616595974e-05	0.0006314194666583563
TKT	12368.48224460675	1.3254691940472287	0.3614977571936377	6.0837431655739656e-05	0.0006318173118382737
MGAT4A	3516.3905335422896	-1.6519543013937688	0.4784247336489146	6.147393611854767e-05	0.0006380278592141062
RP11-774O3.3	89.36264977850107	-1.6798692828943393	0.47308726436278453	6.15483480601001e-05	0.0006384004187084851
BTNL8	2743.972300584743	-2.8844002110109614	0.8904724051256753	6.166950781021586e-05	0.0006392570931546765
KCND3	241.30280561343545	-1.8818063700543723	0.5437757071708195	6.184081154144058e-05	0.000640632157062111
ACTR5	465.99804612310646	1.2774209296411643	0.35217307982746887	6.260231816649872e-05	0.0006481158173702162
PSMC2	2739.702924081201	0.8043863934307145	0.20985977889882326	6.267182112128903e-05	0.000648430358979629
CNRIP1	225.14174625230322	-1.151853921758963	0.31150629048077716	6.27550870949077e-05	0.0006488868175908267
LOXL4	128.6232544746481	-1.9919537290439386	0.5805890150715156	6.302833150413598e-05	0.000651305857033076
FEN1	1200.4905282307745	1.1722481626489727	0.31908732201466455	6.317382995813687e-05	0.0006524026364835631
SH3BP4	3778.775104656748	1.5987227438950966	0.45250128689130753	6.34492074320633e-05	0.0006547670057581211
RPL3P2	177.38119908307408	3.0378167841959587	0.9414046646687925	6.348178451000305e-05	0.0006547670057581211
NBPF25P	50.37724428276494	-1.476974029869607	0.4082140062684889	6.42166793590266e-05	0.0006619349877959366
ABLIM2	799.8303356433172	1.5164940670013645	0.42904208799877525	6.448449842060721e-05	0.0006642825116976783
PPP2CB	3062.6893747605586	-1.0509503117778636	0.28140848738890584	6.4633619760834e-05	0.0006654051226930582
ARHGEF25	582.8377786174358	-2.246879697545197	0.6710091867830199	6.477060023426156e-05	0.0006664014269912387
SLC25A19	307.8997712731213	0.9278696254788342	0.24615796450812533	6.527943483773357e-05	0.0006712199953073411
TBC1D16	2514.348584177472	1.1526811418171734	0.3135801141195848	6.534046437037362e-05	0.00067143099624237
CA4	6849.0032051832395	-3.308356366986248	1.0454065821314769	6.545906953824e-05	0.0006722330096631525
CXCL12	2472.825012446095	-2.0707019261876343	0.6137085631260941	6.558288533936101e-05	0.0006726709928836068
PADI2	9242.382923870187	-2.3997227730611983	0.7299060822912699	6.555171374573871e-05	0.0006726709928836068
NEXN	724.0444847956999	-2.4015075022378074	0.7269030599020946	6.566948037245478e-05	0.0006727265989947082
DIAPH3	408.78495715117486	1.9889823795042796	0.583096742785464	6.566417032412244e-05	0.0006727265989947082
MPZ	215.8396130433463	-2.054890057344478	0.6186216535327979	6.576498648969641e-05	0.0006732888518015554
CPXM2	1091.3056962934197	-2.403041644266799	0.726586764175762	6.586713067482677e-05	0.0006739183277378109
CCL13	298.22603614107044	-2.2440770808671595	0.6707584633492395	6.60420035826912e-05	0.0006752906905509602
F12	673.99518164321	1.9282603774822955	0.5640716747895853	6.628502587743667e-05	0.0006773577706032756
ITPR1	667.1304161489683	-1.6991244060657948	0.48936018823835187	6.650943915298332e-05	0.0006792322575235357
TSPAN3	16273.727556198974	-1.1836549898279896	0.3264791503429781	6.680252845864273e-05	0.0006818053628091153
AC009506.1	70.28247961801343	-1.2832626057287835	0.35303772113136794	6.712839735571975e-05	0.0006847096530283414
PCSK9	1634.468524780949	2.821604574299877	0.8681702774278236	6.775754071839105e-05	0.0006907018680241893
MAGI2	159.57822159531258	-1.437939022716716	0.41081800426356085	6.785995119045488e-05	0.000691320645962993
ZNF595	92.98856245940539	-1.2021700720232622	0.32788099122228537	6.810524208256572e-05	0.0006933933584266135
GPER1	222.4877500911914	-1.7012920465826085	0.49360378911890773	6.830545704556897e-05	0.0006945784972578562
MCTS2P	40.1617240185928	1.8530150019791949	0.5366389052958039	6.828187096730657e-05	0.0006945784972578562
ABCA10	65.75801846025857	-2.319755490009538	0.6860004702162201	6.886884582649152e-05	0.00069987806227719
LINC00483	792.7817934096432	-1.6210474744861996	0.46946089790525924	6.902455592957651e-05	0.0007010306461597615
GIMAP6	666.0508918002462	-1.2452996968666488	0.3444507535865457	6.906949217690948e-05	0.0007010574603994334
CBFB	1442.4393922031254	1.488874551076668	0.4210530363661731	6.917543444292284e-05	0.0007017030758209584
EXT1	2517.401348087082	-0.8969827540009664	0.23760343360532774	6.925763297055094e-05	0.0007021071966280622
RAB6B	233.37508572603653	-1.8453837139667315	0.5365980136458065	6.933328181507995e-05	0.0007024444658220967
MCF2L-AS1	155.10866104193516	2.010749815811675	0.5980783075795008	6.951784224029982e-05	0.0007038840776621683
C19orf71	70.82465533542201	1.5378123659202112	0.4414409041648778	6.992797343115745e-05	0.000707604493053379
PTPRO	2065.896319786478	2.559790035389558	0.7799468831293582	6.998637681658532e-05	0.0007077633897101291
FAM96B	4293.616879902431	1.7867841042558879	0.5176849292962521	7.046707653214819e-05	0.0007121901180002173
ILF2	4724.437542482011	0.8277845701939608	0.21876655144158774	7.165464456105461e-05	0.0007237512087748203
NPEPL1	465.79742831587276	1.470492417452165	0.4181068264402029	7.181565657994928e-05	0.0007249357538444941
GIMAP5	40.78565554413415	-1.9669524002219956	0.5694295782446629	7.221998680008122e-05	0.0007285735126058103
SFRP4	880.4578314330022	2.6599076622531492	0.8185280024660989	7.227453927394992e-05	0.0007286803457820681
KIF5A	169.99970725193398	-2.31353499500487	0.6984244138579806	7.253205233952581e-05	0.0007303880726170354
DCLK2	177.4594693215768	-1.7524359797488107	0.5062691130642577	7.251717336881091e-05	0.0007303880726170354
FOXN3	2558.9761666998634	-1.5707025113781605	0.45095745257495523	7.259707316679979e-05	0.0007305989603762639
PLD1	1506.5881190170132	-1.2658686522606994	0.3532431607819287	7.355687782340289e-05	0.0007398090108755479
KPNA2	2802.3597510592062	1.296683990838022	0.3586883779864522	7.382344461502805e-05	0.0007419378185613359
CHPF	4676.4453338250805	1.6516139234158047	0.4744739111164347	7.385806338619634e-05	0.0007419378185613359
ALDH1B1	5140.47839090231	1.0954803359717002	0.297392464080762	7.40290006134843e-05	0.000743204533718051
C4orf48	1190.0923626866654	2.9205171479994085	0.9122870193208431	7.445213928268068e-05	0.0007470001262775014
MIPEP	1310.159240051594	1.202092965741155	0.332532635355916	7.480728982957267e-05	0.0007501093943890907
CCDC34	492.4578650249741	1.113776731018665	0.30498573908413346	7.509702760345117e-05	0.0007525593908870636
UCKL1	2685.5123585486313	1.9165798633328912	0.565321447985814	7.551382402457497e-05	0.000756278932451559
SH3BGR	148.47725232761667	-2.0447997523353156	0.6125112419215892	7.572965603147222e-05	0.000756913561526468
RP11-635N19.1	19.80283168126195	-1.5854130097399513	0.4546184343171794	7.563437221146005e-05	0.000756913561526468
ALPI	3007.347476527978	-4.246417923149871	1.4143835100085724	7.570289910458332e-05	0.000756913561526468
RHOU	2523.637464587095	-1.492644011622468	0.42720091126775045	7.575985511749082e-05	0.000756913561526468
TBRG4	4875.0964119234095	1.5027943010978544	0.428718880132563	7.591246835256063e-05	0.0007577476021844717
CYP2C18	506.51524577596916	-4.258570361876844	1.4027731336325309	7.593476725359925e-05	0.0007577476021844717
DCAF13	1370.9710851974378	1.2698692120513562	0.3522075097938493	7.604425634548056e-05	0.0007583836034454514
CDC123	2281.576672392615	0.9187428111043247	0.24646370766202166	7.627752700630988e-05	0.0007600674412556803
NHSL1	3339.7367857276477	-1.213537835745023	0.340024654231857	7.630480978880556e-05	0.0007600674412556803
RPL26L1	476.15123758343606	0.9797180006914759	0.2651143583014152	7.656685923973166e-05	0.0007622196347739053
RP11-1072A3.3	46.25948660857555	1.5445805636864698	0.44642656203613235	7.669636464030111e-05	0.0007630505665744242
FOXS1	61.599346264331096	1.8928512472760337	0.5686048979085212	7.71617283997515e-05	0.0007672199449465394
LINC00641	209.69501838011143	-1.9981077449703741	0.5922424163231085	7.751747408977869e-05	0.0007702950437878189
POLD1	1669.838986708803	1.5973105291078327	0.4615333169370602	7.801584213961839e-05	0.000774318912253997
DHCR7	3046.630008743315	1.5053574652272839	0.42849607919157806	7.797420725848932e-05	0.000774318912253997
GPX2	16422.20206402477	1.7286125198950755	0.501743552697844	7.81145116852922e-05	0.0007743708320476784
CHCHD2P2	197.83888312653238	2.7327062913671574	0.8547426892645422	7.811342274848025e-05	0.0007743708320476784
TTC30A	282.6227497962141	-0.8692827127376613	0.23200798509674053	7.844693102218918e-05	0.0007772013638331056
AQP7	346.6691759908739	-2.195172957814385	0.6651853240675238	7.867818883980497e-05	0.0007790268697848073
MAP7D2	239.36740466907213	1.9070655512306411	0.5649065221926258	7.880096768052926e-05	0.0007797767398834462
CKS1B	757.5884942474397	1.3845233260273557	0.39101795899201985	7.887978898634342e-05	0.0007800909919144643
OSBPL3	696.9704978187485	1.442598203423173	0.41054325203272435	7.895720732033795e-05	0.0007803910025847356
LFNG	4472.898002649348	1.7535027610205685	0.5123506793345166	7.923948412460965e-05	0.0007827142129710399
ANKRD16	336.39088528129764	1.3230890512032274	0.3729553006823999	8.02556913677658e-05	0.0007914125417623543
DUSP2	339.4989916877735	1.918603074066388	0.57171604788052	8.022461298132845e-05	0.0007914125417623543
MSLN	828.5115573331917	2.4019684624671807	0.737116075585681	8.026331720678838e-05	0.0007914125417623543
CD44	7180.708150411617	1.0493979693263016	0.2850409260682776	8.156001209367637e-05	0.0008032547831514905
RP11-927P21.4	27.390510552952794	2.4270323118637944	0.75929213291993	8.1658175551125e-05	0.0008032547831514905
NSUN5	1331.4519021710507	1.3755203342833717	0.3904396090858609	8.161787045414685e-05	0.0008032547831514905
KLK11	75.59488252471583	1.8922191366484964	0.5659722187272573	8.165817855868847e-05	0.0008032547831514905
ICT1	900.720703667948	1.1094407998134854	0.3055375541660472	8.299025573538507e-05	0.0008158739554056985
CCL3L3	74.92972029706344	2.105656794085136	0.6378605469132833	8.357822076902056e-05	0.0008206336476710922
GABARAPL1	1214.161461122747	-1.2873393446019619	0.36317959517364085	8.367245035077803e-05	0.0008206336476710922
RP11-142E9.1	40.63702082643994	1.8525709537556496	0.5460667084485132	8.367166734543045e-05	0.0008206336476710922
DTX2	1974.6553032027475	1.4002370084751763	0.39674404794012735	8.356926677115295e-05	0.0008206336476710922
CYSLTR2	40.446071655107744	-1.6720960271867857	0.4799973267118137	8.394819795838279e-05	0.0008228512011591927
PAQR8	4973.539609964913	-1.6161754073881687	0.4734843755202412	8.449929425591195e-05	0.0008277634765317614
DOCK3	69.24219127753332	-2.5433222350394753	0.7796493185056742	8.50193092081968e-05	0.0008323656527618794
RNF114	4483.342892565927	1.0471922901529436	0.2840919885236962	8.533017857724626e-05	0.0008349160034934219
ACOX1	6789.54381271192	-1.4364313810447875	0.41260030672673953	8.556668012958648e-05	0.000836736119851266
